,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,会社の満足度,職務満足度,会社の将来像への期待,顧客視点意識,貢献意欲,勤続意思,効果的チーム,理念・ビジョンの認知,理念・ビジョンの理解,公平な評価,活躍のチャンス,内容が変化に富んでいるか,技能多様性,タスク完結性,タスク重要性,自由・決定権があるか（自律性）,フィードバックはあるか,賃金の納得性,福利厚生の充実,ハラスメント,不平不満,社会的手抜き,安全管理,衛生管理,５Ｓ,労務管理,その他気になる箇所,知識付与（自身が受ける側）,部下育成知識（自身が教える側）,部下育成ツール（自身が教える側）,店長のリーダーシップ（指示型）,店長のリーダーシップ（支援・参加型）,店長のリーダーシップ（課題達成志向型）,店長の承認行動,店長の育成マインド,意見具申,上司の承認行動,上司の育成マインド,上司への意見具申,同僚との関係（フォロー）,同僚との関係（指摘）,同僚との関係（仕事以外）,同僚（他店店長）との関係,同僚（他店店長）との関係（指摘）,同僚（他店店長）との関係（仕事以外）,従業員のタイプ,権限委譲,公式化の度合い,傾聴スキル,役割の明確化,十分な資源,効果的なリーダーシップ,信頼関係のある環境,業績評価と報酬システム,メンバーの能力,パーソナリティ,役割の割り当て,多様性,チームの規模,メンバーの柔軟性,メンバーの嗜好,共通の目的,具体的な目標,チームの自信感,コンフリクトの程度
26-Feb,H01,外食事業本部,D01,店舗運営1部,S01,課1,T04,係4,A04,東北,IND01,外食,ST01,居酒屋,200008,山本彩花,1009,1009店,パート･アルバイト,アルバイト,200168,村上淳,2014,1990/10/1,30代,5,0,0,1,PA,R200168,,,5,5,5,5,5,,5,5,5,5,5,5,5,5,5,5,,,,5,5,4,5,4,3,,4,5,,,4,4,5,5,5,5,5,5,5,5,5,5,,,,5,5,5,,5,,3,5,,,,,,,,2,5,4,4,5
26-Feb,H01,外食事業本部,D02,店舗運営2部,S02,課2,T05,係5,A05,九州,IND01,外食,ST01,居酒屋,200009,伊藤優子,1010,1010店,パート･アルバイト,アルバイト,200169,井上智子,2011,1987/11/22,30代,0,0,0,1,PA,R200169,,,5,5,5,5,5,,5,5,5,5,5,5,5,5,5,5,,,,5,5,3,5,5,5,,5,5,,,5,3,5,5,5,5,5,5,5,5,5,5,,,,5,5,5,,5,,5,5,,,,,,,,4,5,5,5,1
26-Feb,H01,外食事業本部,D03,店舗運営3部,S03,課3,T01,係1,A01,関東,IND01,外食,ST01,居酒屋,200010,西村美咲,1011,1011店,パート･アルバイト,パート,200170,吉田陽菜,2005,1988/3/19,30代,12,0,0,1,PA,R200170,,,2,2,3,4,3,,3,3,2,3,2,2,2,2,3,2,,,,5,3,4,2,1,2,,1,2,,,3,3,3,3,2,2,3,2,2,4,2,3,,,,2,2,3,,3,,1,2,,,,,,,,4,3,3,2,2
26-Feb,H01,外食事業本部,D01,店舗運営1部,S04,課4,T02,係2,A02,関西,IND01,外食,ST01,居酒屋,200011,松本結衣,1012,1012店,パート･アルバイト,パート,200171,斎藤陽菜,2025,1974/9/24,50代,2,0,0,1,PA,R200171,,,3,3,4,4,4,,3,4,4,3,3,3,4,4,2,3,,,,3,3,5,3,5,3,,3,3,,,3,1,3,3,3,3,3,3,3,3,4,2,,,,2,4,3,,4,,3,4,,,,,,,,2,3,4,3,1
26-Feb,H01,外食事業本部,D02,店舗運営2部,S01,課1,T03,係3,A03,中部,IND01,外食,ST01,居酒屋,200012,佐藤優子,1013,1013店,パート･アルバイト,アルバイト,200172,阿部健二,2011,1971/7/15,50代,17,0,0,1,PA,R200172,,,5,5,3,5,3,,3,3,3,3,2,5,3,2,3,4,,,,5,2,5,4,1,5,,5,3,,,4,4,3,3,3,3,3,3,3,5,3,4,,,,2,3,4,,2,,2,3,,,,,,,,1,4,4,3,4
26-Feb,H01,外食事業本部,D03,店舗運営3部,S02,課2,T04,係4,A04,東北,IND01,外食,ST01,居酒屋,200013,後藤葵,1014,1014店,パート･アルバイト,パート,200173,林康介,2009,1971/5/6,50代,6,0,0,1,PA,R200173,,,4,4,5,5,5,,5,5,5,5,4,5,5,4,5,5,,,,5,3,1,5,3,3,,2,5,,,5,3,5,5,5,5,5,5,5,5,5,5,,,,5,5,5,,5,,4,5,,,,,,,,2,5,4,4,2
26-Feb,H01,外食事業本部,D01,店舗運営1部,S03,課3,T05,係5,A05,九州,IND01,外食,ST01,居酒屋,200014,渡辺誠,1015,1015店,パート･アルバイト,パート,200174,松本さくら,2013,2001/2/9,20代,16,0,0,1,PA,R200174,,,5,5,5,5,5,,5,5,5,5,5,5,5,5,5,5,,,,5,4,3,4,2,5,,5,5,,,1,5,5,5,4,4,5,4,4,5,4,5,,,,2,5,5,,5,,4,4,,,,,,,,5,5,5,5,2
26-Feb,H01,外食事業本部,D02,店舗運営2部,S04,課4,T01,係1,A01,関東,IND01,外食,ST01,居酒屋,200015,後藤健二,1016,1016店,パート･アルバイト,アルバイト,200175,林裕子,2007,1977/6/6,40代,18,0,0,1,PA,R200175,,,5,5,3,4,5,,4,5,4,5,4,5,5,4,4,4,,,,4,2,5,4,5,4,,5,5,,,5,3,4,5,5,5,5,5,5,5,5,5,,,,5,4,4,,5,,3,5,,,,,,,,1,3,3,2,3
26-Feb,H01,外食事業本部,D03,店舗運営3部,S01,課1,T02,係2,A02,関西,IND01,外食,ST01,居酒屋,200016,後藤健二,1017,1017店,パート･アルバイト,アルバイト,200176,高橋淳,2025,1979/2/27,40代,12,0,0,1,PA,R200176,,,2,3,1,4,2,,4,2,2,4,4,3,3,4,4,4,,,,4,2,2,2,2,3,,4,3,,,5,1,4,4,4,4,4,4,4,5,4,5,,,,5,4,4,,4,,1,4,,,,,,,,3,3,3,3,4
26-Feb,H01,外食事業本部,D01,店舗運営1部,S02,課2,T03,係3,A03,中部,IND01,外食,ST01,居酒屋,200017,石井美咲,1018,1018店,パート･アルバイト,パート,200177,藤井彩花,2010,1997/2/6,20代,22,0,0,1,PA,R200177,,,4,4,3,3,3,,3,3,3,4,3,4,4,4,4,4,,,,3,3,4,3,1,3,,3,4,,,5,1,3,3,3,3,3,3,3,4,3,3,,,,4,3,3,,3,,3,3,,,,,,,,2,4,3,3,5
26-Feb,H01,外食事業本部,D02,店舗運営2部,S03,課3,T04,係4,A04,東北,IND01,外食,ST01,居酒屋,200018,佐藤奈々,1019,1019店,パート･アルバイト,アルバイト,200178,藤田聡,2019,1987/8/18,30代,5,0,0,1,PA,R200178,,,5,5,4,5,5,,5,3,3,5,5,5,5,5,3,3,,,,2,5,3,2,5,5,,1,5,,,5,1,5,5,5,5,5,5,5,5,5,5,,,,5,5,5,,5,,5,5,,,,,,,,5,5,5,5,5
26-Feb,H01,外食事業本部,D03,店舗運営3部,S04,課4,T05,係5,A05,九州,IND01,外食,ST01,居酒屋,200019,佐藤健二,1020,1020店,パート･アルバイト,アルバイト,200179,加藤葵,2012,1995/9/12,30代,21,0,0,1,PA,R200179,,,4,4,4,4,4,,4,4,4,5,4,4,4,5,4,5,,,,4,4,5,4,4,4,,4,4,,,3,4,4,4,4,4,4,4,4,4,4,4,,,,4,4,4,,4,,4,4,,,,,,,,2,4,4,4,3
26-Feb,H01,外食事業本部,D01,店舗運営1部,S01,課1,T01,係1,A01,関東,IND01,外食,ST01,居酒屋,200000,後藤真一,1001,1001店,パート･アルバイト,アルバイト,200180,渡辺裕二,2021,1983/3/2,40代,8,0,0,1,PA,R200180,,,5,5,5,5,5,,5,5,5,5,5,5,5,5,5,5,,,,5,5,3,5,1,5,,5,5,,,3,1,5,5,5,5,5,5,5,5,5,5,,,,5,5,5,,5,,5,5,,,,,,,,2,5,5,5,1
26-Feb,H01,外食事業本部,D02,店舗運営2部,S02,課2,T02,係2,A02,関西,IND01,外食,ST01,居酒屋,200001,石井智子,1002,1002店,パート･アルバイト,アルバイト,200181,山本咲良,2005,1999/11/22,20代,16,0,0,1,PA,R200181,,,5,5,5,5,5,,5,5,5,5,5,5,5,5,5,5,,,,5,5,4,5,3,5,,5,5,,,3,4,5,5,5,5,5,5,5,5,5,5,,,,5,5,5,,5,,5,5,,,,,,,,3,5,5,5,5
26-Feb,H01,外食事業本部,D03,店舗運営3部,S03,課3,T03,係3,A03,中部,IND01,外食,ST01,居酒屋,200002,林さくら,1003,1003店,パート･アルバイト,パート,200182,坂本淳,2010,1995/6/12,30代,25,0,0,1,PA,R200182,,,5,5,5,5,5,,5,5,5,5,5,5,5,5,5,5,,,,5,5,2,5,5,5,,5,5,,,4,1,5,5,5,5,5,5,5,5,5,5,,,,5,5,5,,5,,5,5,,,,,,,,5,5,5,5,2
26-Feb,H01,外食事業本部,D01,店舗運営1部,S04,課4,T04,係4,A04,東北,IND01,外食,ST01,居酒屋,200003,橋本陽菜,1004,1004店,パート･アルバイト,パート,200183,林遥,2014,1990/4/16,30代,22,0,0,1,PA,R200183,,,3,3,3,4,3,,3,4,4,4,4,3,4,4,4,4,,,,3,3,3,4,5,3,,3,3,,,5,2,4,4,4,4,4,4,4,4,3,5,,,,2,4,3,,4,,3,4,,,,,,,,1,4,3,3,3
26-Feb,H01,外食事業本部,D02,店舗運営2部,S01,課1,T05,係5,A05,九州,IND01,外食,ST01,居酒屋,200004,西村剛,1005,1005店,パート･アルバイト,パート,200184,村上翔太,2021,1981/10/5,40代,21,0,0,1,PA,R200184,,,5,5,5,5,5,,5,5,5,5,5,5,5,5,5,5,,,,5,5,4,5,5,5,,5,5,,,3,5,5,5,5,5,5,5,5,5,5,5,,,,5,5,5,,5,,5,5,,,,,,,,4,5,5,5,5
26-Feb,H01,外食事業本部,D03,店舗運営3部,S02,課2,T01,係1,A01,関東,IND01,外食,ST01,居酒屋,200005,藤田真由美,1006,1006店,パート･アルバイト,アルバイト,200185,坂本和也,2018,1975/11/2,50代,3,0,0,1,PA,R200185,,,5,5,5,5,5,,5,5,5,5,5,5,5,5,5,5,,,,5,5,5,5,4,5,,5,5,,,2,2,5,5,5,5,5,5,5,5,5,5,,,,5,5,5,,5,,5,5,,,,,,,,2,5,5,5,2
26-Feb,H01,外食事業本部,D01,店舗運営1部,S03,課3,T02,係2,A02,関西,IND01,外食,ST01,居酒屋,200006,石川康介,1007,1007店,パート･アルバイト,パート,200186,長谷川雄一,2014,1983/10/1,40代,6,0,0,1,PA,R200186,,,5,5,5,5,5,,5,5,5,5,5,5,5,5,5,5,,,,5,2,2,5,4,4,,4,5,,,5,5,5,5,5,5,5,5,5,5,5,5,,,,5,5,5,,5,,5,5,,,,,,,,4,5,5,5,5
26-Feb,H01,外食事業本部,D02,店舗運営2部,S04,課4,T03,係3,A03,中部,IND01,外食,ST01,居酒屋,200007,石井凛,1008,1008店,パート･アルバイト,パート,200187,斎藤亮,2014,2002/7/22,20代,3,0,0,1,PA,R200187,,,5,5,5,5,5,,5,5,5,5,5,5,5,5,5,5,,,,5,5,3,5,2,5,,5,5,,,4,1,5,5,5,5,5,5,5,5,5,5,,,,5,5,5,,5,,5,5,,,,,,,,1,5,5,5,4
26-Feb,H01,外食事業本部,D03,店舗運営3部,S01,課1,T04,係4,A04,東北,IND01,外食,ST01,居酒屋,200008,山本彩花,1009,1009店,パート･アルバイト,アルバイト,200188,青木淳,2012,1972/1/7,50代,7,0,0,1,PA,R200188,,,3,3,3,3,3,,3,3,3,3,3,3,3,3,3,3,,,,3,3,4,3,5,3,,3,3,,,3,4,3,3,3,3,3,3,3,3,3,3,,,,3,3,3,,3,,3,3,,,,,,,,1,3,3,3,4
26-Feb,H01,外食事業本部,D01,店舗運営1部,S02,課2,T05,係5,A05,九州,IND01,外食,ST01,居酒屋,200009,伊藤優子,1010,1010店,パート･アルバイト,アルバイト,200189,近藤淳,2010,1989/5/1,30代,23,0,0,1,PA,R200189,,,5,5,5,5,5,,5,5,5,5,5,4,4,4,4,5,,,,5,4,1,5,2,5,,5,5,,,2,1,5,5,5,5,5,5,5,5,5,5,,,,5,5,5,,5,,4,5,,,,,,,,5,5,5,4,3
26-Feb,H01,外食事業本部,D02,店舗運営2部,S03,課3,T01,係1,A01,関東,IND01,外食,ST01,居酒屋,200010,西村美咲,1011,1011店,パート･アルバイト,アルバイト,200190,林莉子,2024,1984/5/27,40代,20,0,0,1,PA,R200190,,,4,3,4,3,5,,3,4,3,4,4,3,3,3,4,4,,,,5,3,1,5,4,4,,4,5,,,3,2,5,5,5,5,5,5,5,3,3,4,,,,2,4,4,,4,,3,3,,,,,,,,4,3,4,3,1
26-Feb,H01,外食事業本部,D03,店舗運営3部,S04,課4,T02,係2,A02,関西,IND01,外食,ST01,居酒屋,200011,松本結衣,1012,1012店,パート･アルバイト,アルバイト,200191,坂本聡,2019,1993/2/20,30代,20,0,0,1,PA,R200191,,,4,4,5,5,3,,3,5,5,5,5,5,5,5,5,5,,,,5,5,2,5,5,5,,5,1,,,2,2,5,4,5,5,4,5,5,4,5,5,,,,5,5,4,,5,,3,4,,,,,,,,2,3,3,5,4
26-Feb,H01,外食事業本部,D01,店舗運営1部,S01,課1,T03,係3,A03,中部,IND01,外食,ST01,居酒屋,200012,佐藤優子,1013,1013店,パート･アルバイト,パート,200192,山崎淳,2025,1992/2/2,30代,11,0,0,1,PA,R200192,,,3,5,5,4,4,,3,5,4,3,4,5,5,5,5,2,,,,5,3,4,3,5,5,,4,3,,,1,5,2,4,2,2,4,2,2,4,2,4,,,,4,4,3,,4,,1,3,,,,,,,,4,3,4,4,4
26-Feb,H01,外食事業本部,D02,店舗運営2部,S02,課2,T04,係4,A04,東北,IND01,外食,ST01,居酒屋,200013,後藤葵,1014,1014店,パート･アルバイト,アルバイト,200193,森優子,2016,1993/7/27,30代,12,0,0,1,PA,R200193,,,3,5,5,5,5,,3,2,3,5,4,5,5,5,5,4,,,,5,5,5,3,4,3,,2,3,,,5,3,3,5,5,5,5,5,5,5,5,3,,,,1,5,4,,5,,2,4,,,,,,,,1,5,5,3,3
26-Feb,H01,外食事業本部,D03,店舗運営3部,S03,課3,T05,係5,A05,九州,IND01,外食,ST01,居酒屋,200014,渡辺誠,1015,1015店,パート･アルバイト,パート,200194,橋本美月,2022,1977/10/14,40代,14,0,0,1,PA,R200194,,,3,3,3,3,3,,3,3,3,3,3,3,3,3,3,3,,,,3,3,2,3,3,3,,3,3,,,5,4,3,3,3,3,3,3,3,3,3,3,,,,3,3,3,,3,,3,3,,,,,,,,5,3,3,3,2
26-Feb,H01,外食事業本部,D01,店舗運営1部,S04,課4,T01,係1,A01,関東,IND01,外食,ST01,居酒屋,200015,後藤健二,1016,1016店,パート･アルバイト,パート,200195,小林翔太,2011,1997/6/5,20代,22,0,0,1,PA,R200195,,,5,5,4,5,5,,5,4,4,5,4,4,5,5,5,5,,,,5,5,3,3,2,5,,4,5,,,1,2,5,5,5,5,5,5,5,5,5,5,,,,3,5,5,,5,,5,5,,,,,,,,2,5,3,3,5
26-Feb,H01,外食事業本部,D02,店舗運営2部,S01,課1,T02,係2,A02,関西,IND01,外食,ST01,居酒屋,200016,後藤健二,1017,1017店,パート･アルバイト,パート,200196,加藤凛,2013,1990/9/16,30代,0,0,0,1,PA,R200196,,,5,5,4,5,4,,5,5,3,4,3,3,3,5,4,5,,,,5,5,1,5,4,5,,5,5,,,2,4,5,5,5,5,5,5,5,5,5,5,,,,5,5,5,,5,,2,5,,,,,,,,4,5,4,5,1
26-Feb,H01,外食事業本部,D03,店舗運営3部,S02,課2,T03,係3,A03,中部,IND01,外食,ST01,居酒屋,200017,石井美咲,1018,1018店,パート･アルバイト,パート,200197,岡田愛,2010,1999/7/15,20代,21,0,0,1,PA,R200197,,,3,3,3,3,3,,3,4,3,3,3,3,3,4,3,3,,,,5,4,3,5,5,4,,4,3,,,1,4,3,3,3,3,3,3,3,4,3,3,,,,2,3,2,,3,,3,3,,,,,,,,1,3,3,3,1
26-Feb,H01,外食事業本部,D01,店舗運営1部,S03,課3,T04,係4,A04,東北,IND01,外食,ST01,居酒屋,200018,佐藤奈々,1019,1019店,パート･アルバイト,アルバイト,200198,村上愛,2021,2005/5/20,20代,13,0,0,1,PA,R200198,,,3,3,3,3,3,,3,3,3,3,3,2,3,3,2,3,,,,3,3,1,3,3,3,,3,3,,,2,2,3,3,3,3,3,3,3,3,3,3,,,,3,3,3,,3,,3,3,,,,,,,,5,3,3,3,2
26-Feb,H01,外食事業本部,D02,店舗運営2部,S04,課4,T05,係5,A05,九州,IND01,外食,ST01,居酒屋,200019,佐藤健二,1020,1020店,パート･アルバイト,アルバイト,200199,岡田美穂,2010,1982/4/6,40代,21,0,0,1,PA,R200199,,,4,4,3,5,4,,2,5,5,2,4,2,3,5,5,5,,,,4,2,5,5,4,5,,5,4,,,5,5,4,2,4,4,2,4,4,4,4,5,,,,5,3,2,,4,,3,4,,,,,,,,3,5,2,4,2
26-Feb,H01,外食事業本部,D03,店舗運営3部,S01,課1,T01,係1,A01,関東,IND01,外食,ST01,居酒屋,200000,後藤真一,1001,1001店,パート･アルバイト,パート,200200,西村慎太郎,2019,1982/4/22,40代,18,0,0,1,PA,R200200,,,3,3,3,3,3,,3,3,3,3,3,3,4,4,3,3,,,,3,3,2,3,1,3,,3,3,,,2,5,3,3,3,3,3,3,3,3,3,4,,,,3,3,3,,3,,3,3,,,,,,,,4,3,3,3,1
26-Feb,H01,外食事業本部,D01,店舗運営1部,S02,課2,T02,係2,A02,関西,IND01,外食,ST01,居酒屋,200001,石井智子,1002,1002店,パート･アルバイト,アルバイト,200201,藤井美穂,2008,1995/3/18,30代,23,0,0,1,PA,R200201,,,5,5,5,5,5,,5,5,5,5,5,5,5,5,5,5,,,,5,5,5,5,3,5,,5,5,,,2,5,5,5,5,5,5,5,5,5,5,5,,,,5,5,5,,5,,5,5,,,,,,,,4,5,5,5,1
26-Feb,H01,外食事業本部,D02,店舗運営2部,S03,課3,T03,係3,A03,中部,IND01,外食,ST01,居酒屋,200002,林さくら,1003,1003店,パート･アルバイト,パート,200202,石川理沙,2012,1989/1/1,30代,1,0,0,1,PA,R200202,,,4,4,4,3,4,,4,5,4,5,5,4,4,4,3,4,,,,5,4,5,3,4,4,,5,4,,,3,5,4,4,5,5,4,5,5,5,5,5,,,,2,4,4,,3,,3,4,,,,,,,,5,4,4,4,3
26-Feb,H01,外食事業本部,D03,店舗運営3部,S04,課4,T04,係4,A04,東北,IND01,外食,ST01,居酒屋,200003,橋本陽菜,1004,1004店,パート･アルバイト,パート,200203,岡田和也,2017,1998/3/2,20代,5,0,0,1,PA,R200203,,,3,3,3,3,3,,3,3,3,3,3,4,3,3,3,3,,,,3,2,1,3,3,3,,2,3,,,2,1,3,3,3,3,3,3,3,3,3,3,,,,2,3,2,,3,,3,5,,,,,,,,3,3,3,3,5
26-Feb,H01,外食事業本部,D01,店舗運営1部,S01,課1,T05,係5,A05,九州,IND01,外食,ST01,居酒屋,200004,西村剛,1005,1005店,パート･アルバイト,アルバイト,200204,遠藤俊介,2020,1983/8/14,40代,17,0,0,1,PA,R200204,,,3,3,2,3,3,,3,4,2,2,3,4,4,3,3,2,,,,3,2,3,3,1,3,,3,3,,,5,4,3,3,3,3,3,3,3,4,4,4,,,,1,3,3,,3,,3,3,,,,,,,,1,3,3,3,3
26-Feb,H01,外食事業本部,D02,店舗運営2部,S02,課2,T01,係1,A01,関東,IND01,外食,ST01,居酒屋,200005,藤田真由美,1006,1006店,パート･アルバイト,アルバイト,200205,木村聡,2010,1983/2/17,40代,3,0,0,1,PA,R200205,,,3,3,3,3,3,,3,3,2,3,3,2,3,5,2,2,,,,4,3,5,3,4,4,,2,3,,,5,5,3,3,4,4,3,4,4,5,5,4,,,,2,4,2,,4,,3,4,,,,,,,,3,3,3,3,5
26-Feb,H01,外食事業本部,D03,店舗運営3部,S03,課3,T02,係2,A02,関西,IND01,外食,ST01,居酒屋,200006,石川康介,1007,1007店,パート･アルバイト,アルバイト,200206,後藤裕子,2012,1995/3/16,30代,8,0,0,1,PA,R200206,,,3,3,3,3,3,,3,3,3,3,3,3,3,3,3,3,,,,3,3,5,3,2,3,,3,3,,,1,3,3,3,3,3,3,3,3,3,3,3,,,,3,3,3,,3,,3,3,,,,,,,,5,3,3,3,4
26-Feb,H01,外食事業本部,D01,店舗運営1部,S04,課4,T03,係3,A03,中部,IND01,外食,ST01,居酒屋,200007,石井凛,1008,1008店,パート･アルバイト,アルバイト,200207,阿部陽菜,2020,1979/2/17,40代,10,0,0,1,PA,R200207,,,2,3,5,3,4,,4,5,4,5,5,4,4,5,5,5,,,,2,1,2,2,4,4,,2,3,,,5,5,4,4,3,3,4,3,3,5,5,5,,,,5,4,4,,4,,5,3,,,,,,,,2,3,3,3,1
26-Feb,H01,外食事業本部,D02,店舗運営2部,S01,課1,T04,係4,A04,東北,IND01,外食,ST01,居酒屋,200008,山本彩花,1009,1009店,パート･アルバイト,アルバイト,200208,小川英樹,2024,1999/9/11,20代,18,0,0,1,PA,R200208,,,3,2,1,1,1,,1,3,1,2,2,1,3,3,3,3,,,,1,3,4,1,1,1,,2,3,,,4,3,1,2,3,3,2,3,3,5,5,1,,,,1,3,3,,3,,1,4,,,,,,,,1,3,2,1,1
26-Feb,H01,外食事業本部,D03,店舗運営3部,S02,課2,T05,係5,A05,九州,IND01,外食,ST01,居酒屋,200009,伊藤優子,1010,1010店,パート･アルバイト,パート,200209,村上遥,2018,1990/10/9,30代,24,0,0,1,PA,R200209,,,3,3,3,3,3,,3,3,3,3,3,3,3,3,3,3,,,,3,3,4,3,2,3,,3,3,,,5,1,3,3,3,3,3,3,3,3,3,3,,,,3,3,3,,3,,3,3,,,,,,,,5,3,3,3,3
26-Feb,H01,外食事業本部,D01,店舗運営1部,S03,課3,T01,係1,A01,関東,IND01,外食,ST01,居酒屋,200010,西村美咲,1011,1011店,パート･アルバイト,パート,200210,太田香織,2021,1991/10/23,30代,1,0,0,1,PA,R200210,,,4,4,4,3,4,,4,4,4,4,3,3,4,3,3,4,,,,4,3,4,4,4,3,,4,5,,,2,5,4,4,5,5,4,5,5,4,4,3,,,,3,4,4,,4,,4,3,,,,,,,,1,4,4,3,5
26-Feb,H01,外食事業本部,D02,店舗運営2部,S04,課4,T02,係2,A02,関西,IND01,外食,ST01,居酒屋,200011,松本結衣,1012,1012店,パート･アルバイト,アルバイト,200211,小川麻衣,2007,1991/10/16,30代,0,0,0,1,PA,R200211,,,3,3,3,3,3,,3,3,3,3,3,3,3,3,3,3,,,,3,3,1,3,2,3,,3,3,,,4,4,3,3,3,3,3,3,3,3,3,3,,,,3,3,3,,3,,3,3,,,,,,,,4,3,3,3,1
26-Feb,H01,外食事業本部,D03,店舗運営3部,S01,課1,T03,係3,A03,中部,IND01,外食,ST01,居酒屋,200012,佐藤優子,1013,1013店,パート･アルバイト,パート,200212,山田健二,2007,1987/3/8,30代,22,0,0,1,PA,R200212,,,3,5,5,5,5,,5,3,3,5,3,4,5,5,4,4,,,,4,3,3,3,2,4,,5,3,,,4,2,5,5,5,5,5,5,5,5,5,3,,,,3,5,3,,3,,3,5,,,,,,,,4,3,5,5,5
26-Feb,H01,外食事業本部,D01,店舗運営1部,S02,課2,T04,係4,A04,東北,IND01,外食,ST01,居酒屋,200013,後藤葵,1014,1014店,パート･アルバイト,パート,200213,小林健太,2012,1975/11/14,50代,7,0,0,1,PA,R200213,,,2,2,3,3,3,,2,1,1,1,3,3,2,5,3,3,,,,1,1,3,1,1,3,,2,2,,,2,3,2,2,2,2,2,2,2,5,5,5,,,,5,3,3,,4,,2,2,,,,,,,,4,3,3,3,3
26-Feb,H01,外食事業本部,D02,店舗運営2部,S03,課3,T05,係5,A05,九州,IND01,外食,ST01,居酒屋,200014,渡辺誠,1015,1015店,パート･アルバイト,パート,200214,鈴木恵子,2021,1999/9/15,20代,23,0,0,1,PA,R200214,,,5,5,3,5,3,,5,3,3,5,5,3,5,5,5,5,,,,3,2,1,3,4,2,,3,5,,,2,4,5,5,5,5,5,5,5,5,5,5,,,,5,5,5,,5,,3,5,,,,,,,,4,5,5,5,3
26-Feb,H01,外食事業本部,D03,店舗運営3部,S04,課4,T01,係1,A01,関東,IND01,外食,ST01,居酒屋,200015,後藤健二,1016,1016店,パート･アルバイト,パート,200215,井上由美,2016,1982/5/20,40代,23,0,0,1,PA,R200215,,,2,2,2,4,2,,3,3,2,3,3,3,4,4,2,4,,,,2,2,4,2,1,2,,4,3,,,4,3,2,3,4,4,3,4,4,3,3,5,,,,4,3,1,,3,,1,2,,,,,,,,1,2,4,3,3
26-Feb,H01,外食事業本部,D01,店舗運営1部,S01,課1,T02,係2,A02,関西,IND01,外食,ST01,居酒屋,200016,後藤健二,1017,1017店,パート･アルバイト,アルバイト,200216,藤田恵子,2019,1973/9/15,50代,16,0,0,1,PA,R200216,,,3,3,3,3,3,,3,3,3,3,3,4,4,4,4,3,,,,3,3,3,3,5,3,,3,3,,,5,1,3,3,3,3,3,3,3,3,3,3,,,,3,3,3,,3,,3,3,,,,,,,,5,3,3,3,5
26-Feb,H01,外食事業本部,D02,店舗運営2部,S02,課2,T03,係3,A03,中部,IND01,外食,ST01,居酒屋,200017,石井美咲,1018,1018店,パート･アルバイト,アルバイト,200217,岡田蓮,2007,1976/6/1,40代,21,0,0,1,PA,R200217,,,3,3,3,2,4,,3,3,3,1,4,3,3,2,4,3,,,,1,2,1,2,3,3,,2,5,,,2,5,3,4,3,3,4,3,3,5,5,5,,,,4,4,3,,3,,2,4,,,,,,,,4,3,3,3,2
26-Feb,H01,外食事業本部,D03,店舗運営3部,S03,課3,T04,係4,A04,東北,IND01,外食,ST01,居酒屋,200018,佐藤奈々,1019,1019店,パート･アルバイト,アルバイト,200218,近藤太郎,2007,1999/9/14,20代,18,0,0,1,PA,R200218,,,4,4,4,2,4,,5,3,3,5,5,4,5,2,4,5,,,,5,4,3,4,2,4,,5,5,,,5,4,5,5,5,5,5,5,5,5,3,2,,,,1,1,1,,4,,3,5,,,,,,,,2,1,2,1,2
26-Feb,H01,外食事業本部,D01,店舗運営1部,S04,課4,T05,係5,A05,九州,IND01,外食,ST01,居酒屋,200019,佐藤健二,1020,1020店,パート･アルバイト,パート,200219,鈴木浩,2018,2001/2/6,20代,21,0,0,1,PA,R200219,,,3,3,2,3,3,,4,1,1,3,5,4,4,3,5,3,,,,2,2,5,2,2,2,,2,2,,,2,4,2,3,3,3,3,3,3,5,5,4,,,,4,3,3,,3,,4,4,,,,,,,,3,3,3,3,4
26-Feb,H01,外食事業本部,D02,店舗運営2部,S01,課1,T01,係1,A01,関東,IND01,外食,ST01,居酒屋,200000,後藤真一,1001,1001店,パート･アルバイト,アルバイト,200220,高橋楓,2014,2000/11/6,20代,1,0,0,1,PA,R200220,,,3,3,3,4,5,,4,4,3,3,3,5,5,4,5,3,,,,2,3,3,3,2,3,,3,3,,,4,2,3,4,3,3,4,3,3,3,4,4,,,,3,4,4,,3,,3,4,,,,,,,,3,4,4,4,2
26-Feb,H01,外食事業本部,D03,店舗運営3部,S02,課2,T02,係2,A02,関西,IND01,外食,ST01,居酒屋,200001,石井智子,1002,1002店,パート･アルバイト,アルバイト,200221,佐藤裕二,2024,1979/9/11,40代,21,0,0,1,PA,R200221,,,5,5,5,5,5,,4,4,5,4,4,4,4,4,5,5,,,,5,2,3,4,3,5,,5,5,,,1,2,5,5,5,5,5,5,5,5,5,5,,,,4,4,4,,5,,5,5,,,,,,,,3,5,5,5,1
26-Feb,H01,外食事業本部,D01,店舗運営1部,S03,課3,T03,係3,A03,中部,IND01,外食,ST01,居酒屋,200002,林さくら,1003,1003店,パート･アルバイト,アルバイト,200222,林彩花,2012,1977/5/23,40代,4,0,0,1,PA,R200222,,,3,3,3,3,3,,3,3,2,3,3,5,5,3,3,3,,,,2,2,1,2,5,3,,1,3,,,5,2,3,3,3,3,3,3,3,3,3,3,,,,2,3,3,,2,,1,3,,,,,,,,3,2,5,3,1
